Unnamed: 0,speakerid,speech_id,lastname,firstname,chamber,state,gender,party,district,nonvoting,date,DOB,yob,year,age,procedural_prob,cluster_15,cluster_2,cluster_1,cluster_4,cluster_12,cluster_0,cluster_9,cluster_5,cluster_14,cluster_8,cluster_10,cluster_17,cluster_3,cluster_11,cluster_7,cluster_6,cluster_13,cluster_16,cluster_15_p,cluster_2_p,cluster_1_p,cluster_4_p,cluster_12_p,cluster_0_p,cluster_9_p,cluster_5_p,cluster_14_p,cluster_8_p,cluster_10_p,cluster_17_p,cluster_3_p,cluster_11_p,cluster_7_p,cluster_6_p,cluster_13_p,cluster_16_p,n
23446,110119200,1100045707,DENT,CHARLES,H,PA,M,R,15.0,voting,20070509,1960-05-24,1960,2007,47,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
23452,110120340,1100045713,MALONEY,CAROLYN,H,NY,F,D,14.0,voting,20070509,1946-02-19,1946,2007,61,0.0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
23459,110120340,1100045720,MALONEY,CAROLYN,H,NY,F,D,14.0,voting,20070509,1946-02-19,1946,2007,61,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
23532,110118321,1100045923,DURBIN,RICHARD,S,IL,M,D,,voting,20070510,1944-11-21,1944,2007,63,0.0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8888888888888888,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
122606,110117800,1100046540,ROGERS,MIKE,H,MI,M,R,8.0,voting,20070510,1963-06-02,1963,2007,44,0.0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
24221,110116350,1100047362,WEINER,ANTHONY,H,NY,M,D,9.0,voting,20070515,1964-09-04,1964,2007,43,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
24282,110114610,1100047454,BOYDA,NANCY,H,KS,F,D,2.0,voting,20070515,1955-08-02,1955,2007,52,0.0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
24398,110118770,1100047679,BURGESS,MICHAEL,H,TX,M,R,26.0,voting,20070515,1950-12-23,1950,2007,57,0.0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
24610,110118351,1100048050,INHOFE,JAMES,S,OK,M,R,,voting,20070515,1934-11-17,1934,2007,73,0.0,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
25444,110114091,1100049512,DODD,CHRISTOPHER,S,CT,M,D,,voting,20070517,1944-05-27,1944,2007,63,0.0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
26521,110116391,1100051965,OBAMA,BARACK,S,IL,M,D,,voting,20070523,1961-08-04,1961,2007,46,0.0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
26617,110116900,1100052151,KUCINICH,DENNIS,H,OH,M,D,10.0,voting,20070523,1946-10-08,1946,2007,61,0.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
27092,110116431,1100053127,CONRAD,KENT,S,ND,M,D,,voting,20070524,1948-03-12,1948,2007,59,0.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
27185,110115351,1100053255,BIDEN,JOSEPH,S,DE,M,D,,voting,20070524,1942-11-20,1942,2007,65,0.0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
27527,110116411,1100053903,AKAKA,DANIEL,S,HI,M,D,,voting,20070525,1924-09-11,1924,2007,83,0.0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
109465,110120610,1100054987,MURPHY,TIM,H,PA,M,R,18.0,voting,20070605,1952-09-11,1952,2007,55,0.0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
28160,110121220,1100055225,SCHAKOWSKY,JANICE,H,IL,F,D,9.0,voting,20070606,1944-05-26,1944,2007,63,0.0,1,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.7,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
28414,110118311,1100055709,CORNYN,JOHN,S,TX,M,R,,voting,20070606,1952-02-02,1952,2007,55,0.0,0,6,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.6,0.1,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
28656,110114091,1100056293,DODD,CHRISTOPHER,S,CT,M,D,,voting,20070606,1944-05-27,1944,2007,63,0.0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
28726,110117110,1100056501,SCHMIDT,JEAN,H,OH,F,R,2.0,voting,20070607,1951-11-29,1951,2007,56,0.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
123102,110121280,1100057376,SCOTT,DAVID,H,GA,M,D,13.0,voting,20070611,1945-06-27,1945,2007,62,0.0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
29527,110115330,1100058060,BEAN,MELISSA,H,IL,F,D,8.0,voting,20070612,1962-01-22,1962,2007,45,0.0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
29529,110118540,1100058062,BARTON,JOE,H,TX,M,R,6.0,voting,20070612,1949-09-15,1949,2007,58,0.0,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
29725,110117490,1100058453,BACHUS,SPENCER,H,AL,M,R,6.0,voting,20070612,1947-12-28,1947,2007,60,0.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
123268,110120900,1100059204,PRICE,DAVID,H,NC,M,D,4.0,voting,20070613,1940-08-17,1940,2007,67,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
123275,110121170,1100059259,RYAN,TIM,H,OH,M,D,17.0,voting,20070613,1973-07-16,1973,2007,34,0.0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
112891,110118411,1100059368,SESSIONS,JEFFERSON,S,AL,M,R,,voting,20070614,1946-12-24,1946,2007,61,0.0,2,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.8333333333333334,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
30326,110115011,1100059652,LOTT,TRENT,S,MS,M,R,,voting,20070614,1941-10-09,1941,2007,66,0.0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
30351,110116501,1100059682,SNOWE,OLYMPIA,S,ME,F,R,,voting,20070614,1947-02-21,1947,2007,60,0.0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
123333,110120050,1100059947,KING,PETER,H,NY,M,R,3.0,voting,20070614,1944-04-05,1944,2007,63,0.0,3,3,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.3,0.3,0.2,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
30522,110120410,1100059948,MCCAUL,MICHAEL,H,TX,M,R,10.0,voting,20070614,1962-01-14,1962,2007,45,0.0,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
132207,110120410,1100059973,MCCAUL,MICHAEL,H,TX,M,R,10.0,voting,20070614,1962-01-14,1962,2007,45,0.0,8,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.25,0.3,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
30717,110118121,1100060579,CARDIN,BENJAMIN,S,MD,M,D,,voting,20070615,1943-10-05,1943,2007,64,0.0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
31462,110121640,1100062413,VISCLOSKY,PETER,H,IN,M,D,1.0,voting,20070620,1949-08-13,1949,2007,58,0.0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
123693,110121170,1100062851,RYAN,TIM,H,OH,M,D,17.0,voting,20070620,1973-07-16,1973,2007,34,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
32303,110117610,1100063979,GINGREY,PHIL,H,GA,M,R,11.0,voting,20070621,1942-07-10,1942,2007,65,1.0697509772900907e-09,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
32657,110120340,1100064562,MALONEY,CAROLYN,H,NY,F,D,14.0,voting,20070621,1946-02-19,1946,2007,61,0.0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
123789,110119140,1100065144,DAVIS,DANNY,H,IL,M,D,7.0,voting,20070622,1941-09-06,1941,2007,66,0.0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
33163,110120780,1100065495,PELOSI,NANCY,H,CA,F,D,8.0,voting,20070625,1940-03-26,1940,2007,67,0.0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
118241,110119950,1100066727,JOHNSON,EDDIE,H,TX,F,D,30.0,voting,20070626,1935-12-03,1935,2007,72,0.0,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.6666666666666666,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
33841,110120770,1100066800,PEARCE,STEVAN,H,NM,M,R,2.0,voting,20070626,1947-08-24,1947,2007,60,0.0,1,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
123896,110121820,1100066898,YOUNG,DON,H,AK,M,R,0.0,voting,20070626,1933-06-09,1933,2007,74,0.0,1,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05555555555555555,0.8888888888888888,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18
34666,110119160,1100068357,DEFAZIO,PETER,H,OR,M,D,4.0,voting,20070627,1947-05-27,1947,2007,60,0.0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
35173,110117351,1100069325,BAUCUS,MAX,S,MT,M,D,,voting,20070628,1941-12-11,1941,2007,66,0.0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
35301,110116370,1100069554,JACKSON,JESSE,H,IL,M,D,2.0,voting,20070628,1965-03-11,1965,2007,42,0.0,0,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.3,0.6,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
35626,110116461,1100070253,KYL,JON,S,AZ,M,R,,voting,20070709,1942-04-25,1942,2007,65,0.0,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
35706,110118351,1100070422,INHOFE,JAMES,S,OK,M,R,,voting,20070709,1934-11-17,1934,2007,73,0.0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
35903,110120040,1100070776,KIND,RON,H,WI,M,D,3.0,voting,20070710,1963-03-16,1963,2007,44,0.0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
35927,110116040,1100070811,SKELTON,IKE,H,MO,M,D,4.0,voting,20070710,1931-12-20,1931,2007,76,0.0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
35941,110121150,1100070827,RUSH,BOBBY,H,IL,M,D,1.0,voting,20070710,1946-11-23,1946,2007,61,0.0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
36317,110115500,1100071668,DEAL,NATHAN,H,GA,M,R,9.0,voting,20070711,1942-08-25,1942,2007,65,0.0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
36333,110120430,1100071688,MCCOLLUM,BETTY,H,MN,F,D,4.0,voting,20070711,1954-07-12,1954,2007,53,0.0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
36400,110118690,1100071782,BOUSTANY,CHARLES,H,LA,M,R,7.0,voting,20070711,1956-02-21,1956,2007,51,0.0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
124113,110121170,1100071946,RYAN,TIM,H,OH,M,D,17.0,voting,20070711,1973-07-16,1973,2007,34,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
113316,110118411,1100072033,SESSIONS,JEFFERSON,S,AL,M,R,,voting,20070712,1946-12-24,1946,2007,61,0.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
36617,110119591,1100072336,GRASSLEY,CHARLES,S,IA,M,R,,voting,20070712,1933-09-17,1933,2007,74,0.0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
37157,110113531,1100073253,COLEMAN,NORM,S,MN,M,R,,voting,20070713,1949-08-17,1949,2007,58,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
37173,110113531,1100073269,COLEMAN,NORM,S,MN,M,R,,voting,20070713,1949-08-17,1949,2007,58,0.0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
37184,110120531,1100073299,MIKULSKI,BARBARA,S,MD,F,D,,voting,20070713,1936-07-20,1936,2007,71,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
37296,110113921,1100073572,WARNER,JOHN,S,VA,M,R,,voting,20070716,1927-02-18,1927,2007,80,0.0,0,1,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.1,0.1,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
37328,110118351,1100073616,INHOFE,JAMES,S,OK,M,R,,voting,20070716,1934-11-17,1934,2007,73,0.0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.7,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
38196,110118171,1100075200,HATCH,ORRIN,S,UT,M,R,,voting,20070717,1934-03-22,1934,2007,73,0.0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
38204,110118351,1100075219,INHOFE,JAMES,S,OK,M,R,,voting,20070717,1934-11-17,1934,2007,73,0.0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
39557,110119180,1100077975,DELAURO,ROSA,H,CT,F,D,3.0,voting,20070719,1943-03-02,1943,2007,64,0.0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
40216,110118321,1100079398,DURBIN,RICHARD,S,IL,M,D,,voting,20070724,1944-11-21,1944,2007,63,0.0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
40383,110114950,1100079682,KNOLLENBERG,JOSEPH,H,MI,M,R,9.0,voting,20070724,1933-11-28,1933,2007,74,0.0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
40796,110118121,1100080603,CARDIN,BENJAMIN,S,MD,M,D,,voting,20070725,1943-10-05,1943,2007,64,0.0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
124527,110117640,1100081081,HASTINGS,DOC,H,WA,M,R,4.0,voting,20070725,1941-02-07,1941,2007,66,0.0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
41084,110116790,1100081085,DREIER,DAVID,H,CA,M,R,26.0,voting,20070725,1952-07-05,1952,2007,55,0.0,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02631578947368421,0.9736842105263158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38
118328,110115250,1100081094,WILSON,HEATHER,H,NM,F,R,1.0,voting,20070725,1960-12-30,1960,2007,47,0.0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
41126,110115870,1100081161,MOLLOHAN,ALAN,H,WV,M,D,1.0,voting,20070725,1943-05-14,1943,2007,64,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
41517,110115870,1100081900,MOLLOHAN,ALAN,H,WV,M,D,1.0,voting,20070726,1943-05-14,1943,2007,64,0.0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
113892,110114451,1100083123,SALAZAR,KEN,S,CO,M,D,,voting,20070726,1955-03-02,1955,2007,52,0.0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
42462,110116501,1100083629,SNOWE,OLYMPIA,S,ME,F,R,,voting,20070726,1947-02-21,1947,2007,60,0.0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
124781,110120050,1100084202,KING,PETER,H,NY,M,R,3.0,voting,20070727,1944-04-05,1944,2007,63,0.0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
42664,110115920,1100084208,OBERSTAR,JAMES,H,MN,M,D,8.0,voting,20070727,1934-09-10,1934,2007,73,0.0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
42671,110116840,1100084224,HERGER,WALTER,H,CA,M,R,2.0,voting,20070727,1945-05-20,1945,2007,62,0.0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
42677,110115190,1100084238,SHAYS,CHRISTOPHER,H,CT,M,R,4.0,voting,20070727,1945-10-18,1945,2007,62,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
